calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
108,5 mins,"1. Slice cauliflower head into 3/4-inch-thick steaks. Heat an extra-large skillet over medium-high heat and spray with cooking spray. Working in batches, add cauliflower, reduce heat to medium, and cook until browned and lightly charred, about 5 minutes. Flip and add water; cook, covered tightly, until fork-tender, 5 to 7 minutes. Season with salt and black pepper. 2. For gremolata, stir together parsley, olive oil, lemon zest, lemon juice, minced garlic cloves, salt, and pepper. Serve with steaks.","1 (1.5 pound) head cauliflower, cooking spray, 2 tablespoons water, ¼ teaspoon salt, ⅛ teaspoon ground black pepper, 2 tablespoons chopped fresh parsley, 2 tablespoons extra-virgin olive oil, 1 teaspoon lemon zest, 1 tablespoon lemon juice, 2 cloves garlic, minced, ⅛ teaspoon salt, ⅛ teaspoon ground black pepper",Cauliflower Steaks with Gremolata,5 mins,,10 mins,https://www.allrecipes.com/recipe/8421694/cauliflower-steaks-with-gremolata/,"['cauliflower', 'water', 'salt', 'pepper', 'parsley', 'oil', 'lemon', 'lemon', 'clove', 'garlic', 'salt', 'pepper']",veg,"['cauliflower', 'water', 'salt', 'pepper', 'parsley', 'oil', 'lemon', 'lemon', 'clove', 'garlic', 'salt', 'pepper']"
53,15 mins,"1. Combine cucumbers, onions, and salt together in a colander fitted over a bowl; place in the refrigerator for cucumbers and onions to drain, 8 hours to overnight. 2. Mix vinegar, sugar, water, flour, turmeric, ginger, and black pepper in a large saucepan; bring to a boil. Cook, stirring occasionally, until mixture is thickened, about 5 minutes. Add cucumbers and onions; boil for about 10 more minutes. 3. Sterilize jars and lids in boiling water for at least 5 minutes. Pack the relish into the hot, sterilized jars, filling the jars to within 1/4 inch of the top. Run a knife or a thin spatula around the insides of the jars after they have been filled to remove any air bubbles. Wipe the rims of the jars with a moist paper towel to remove any food residue. Top with lids and screw on rings. 4. Place a rack in the bottom of a large stockpot and fill halfway with water. Bring to a boil and lower jars into the boiling water using a holder. Leave a 2-inch space between the jars. Pour in more boiling water if necessary to bring the water level to at least 1 inch above the tops of the jars. Bring the water to a rolling boil, cover the pot, and process for about 15 minutes. 5. Remove the jars from the stockpot and place onto a cloth-covered or wood surface, several inches apart, until cool. Once cool, press the top of each lid with a finger, ensuring that the seal is tight (lid does not move up or down at all). Store in a cool, dark area.","7 large cucumbers, grated, 5 large onions, grated, 2 tablespoons salt, or as needed, 3 cups white vinegar, 3 cups white sugar, 1 cup water, ½ cup all-purpose flour, 1 tablespoon ground turmeric, 1 teaspoon ground ginger, 1 teaspoon ground black pepper",Cucumber and Onion Relish,15 mins,5.0,8 hrs 50 mins,https://www.allrecipes.com/recipe/232721/cucumber-and-onion-relish/,"['cucumber', 'onion', 'salt', 'vinegar', 'sugar', 'water', 'flour', 'turmeric', 'ginger', 'pepper']",veg,"['cucumber', 'onion', 'salt', 'vinegar', 'sugar', 'water', 'flour', 'turmeric', 'ginger', 'pepper']"
5,5 mins,"1. Combine vinegar, water, sugar, salt, and garlic in a pot over medium-high heat. Bring to a boil, stirring until sugar and salt dissolve. Remove pickling liquid from heat. 2. Stir jalapeno peppers into the pot. Let stand until slightly cooled, about 15 minutes. 3. Transfer jalapeno peppers to a large Mason jar; pour in pickling liquid to cover. Let cool to room temperature, about 30 minutes. Cover and refrigerate.","1 cup vinegar, 1 cup water, 2 tablespoons white sugar, 1 tablespoon salt, 2 cloves garlic, smashed, 1 pound jalapeno peppers, thinly sliced",Pickled Jalapenos,10 mins,5.0,1 hr,https://www.allrecipes.com/recipe/254513/pickled-jalapenos/,"['vinegar', 'water', 'sugar', 'salt', 'clove', 'garlic', 'jalapeno', 'pepper']",veg,"['vinegar', 'water', 'sugar', 'salt', 'clove', 'garlic', 'jalapeno', 'pepper']"
86,5 mins,"1. Combine olive oil, soy sauce, rice vinegar, water, honey, garlic, and ginger in a 1-pint glass jar. Cover the jar with a tight-fitting lid; shake well. 2. Remove the lid, then heat the jar in the microwave until honey is dissolved, about 1 minute. Allow to cool. 3. Shake well before serving. Store covered in the refrigerator.","¾ cup olive oil, ½ cup soy sauce, ⅓ cup rice vinegar, ¼ cup water, 3 tablespoons honey, 3 cloves garlic, minced, 2 tablespoons minced fresh ginger root",Asian Ginger Dressing,5 mins,4.5,10 mins,https://www.allrecipes.com/recipe/49923/asian-ginger-dressing/,"['oil', 'soy', 'sauce', 'rice', 'vinegar', 'water', 'honey', 'clove', 'garlic', 'ginger']",veg,"['oil', 'soy', 'sauce', 'rice', 'vinegar', 'water', 'honey', 'clove', 'garlic', 'ginger']"
20,15 mins,"1. In a medium saucepan over high heat, whisk together the sugar, soy sauce, water, onion powder, and ground ginger. Bring to a boil. Reduce heat to low, and simmer 5 minutes. 2. Remove the mixture from heat, cool, and whisk in lemon juice and hot chile paste. Place chicken in the mixture. Cover, and marinate in the refrigerator at least 4 hours before preparing chicken as desired.","1 cup white sugar, 1 cup soy sauce, 1 cup water, 1 teaspoon onion powder, 1 teaspoon ground ginger, 1 tablespoon lemon juice, 4 teaspoons hot chile paste",Korean BBQ Chicken Marinade,10 mins,4.5,25 mins,https://www.allrecipes.com/recipe/21033/korean-bbq-chicken-marinade/,"['sugar', 'soy', 'sauce', 'water', 'onion', 'ginger', 'lemon']",veg,"['sugar', 'soy', 'sauce', 'water', 'onion', 'ginger', 'lemon']"
173,15 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. Arrange tomato slices in a single layer on a baking sheet. In a small bowl, mix together mayonnaise, parmesan, Dijon mustard, and brown mustard. Season with oregano, and salt and pepper to taste. Use a spoon to top each tomato slice with a small amount of the mayonnaise mixture. Sprinkle with mozzarella , and then top with parsley. 3. Bake in preheated oven for approximately 15 minutes, or until golden brown. Serve immediately.","4 ripe tomatoes, sliced, 4 tablespoons mayonnaise, 4 tablespoons Parmesan cheese, 1 tablespoon Dijon mustard, 1 tablespoon brown mustard, 1 teaspoon dried oregano, salt and pepper to taste, 1 teaspoon chopped fresh parsley, ¼ cup shredded mozzarella cheese",Parmesan Tomatoes,10 mins,4.5,25 mins,https://www.allrecipes.com/recipe/50187/parmesan-tomatoes/,"['tomato', 'mayonnaise', 'parmesan', 'cheese', 'mustard', 'mustard', 'oregano', 'salt', 'pepper', 'parsley', 'mozzarella', 'cheese']",veg,"['tomato', 'mayonnaise', 'parmesan', 'cheese', 'mustard', 'mustard', 'oregano', 'salt', 'pepper', 'parsley', 'mozzarella', 'cheese']"
138,5 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Brush baking sheet with about 1 tablespoon olive oil. 2. Arrange tomato slices on the baking sheet. Sprinkle rosemary and garlic over tomatoes and brush with remaining olive oil; season with salt and pepper. 3. Bake in the preheated oven until tomatoes are tender, 5 to 10 minutes.","olive oil, divided, or as needed, 1 large tomato, cut into 1/2-inch-thick slices, 1 sprig fresh rosemary, leaves stripped and finely chopped, 1 clove garlic, minced, salt and ground black pepper to taste",Baked Tomato Slices,10 mins,4.5,15 mins,https://www.allrecipes.com/recipe/237805/baked-tomato-slices/,"['oil', 'tomato', 'rosemary', 'clove', 'garlic', 'salt', 'pepper']",veg,"['oil', 'tomato', 'rosemary', 'clove', 'garlic', 'salt', 'pepper']"
162,30 mins,"1. Preheat oven to 400 degrees F (200 degrees C). Spray a 9x13-inch baking pan or cast iron skillet with cooking spray; pour in about 1 teaspoon vegetable oil to coat the bottom. 2. Mix Parmesan cheese, salt, garlic powder, paprika, and black pepper together in a bowl. 3. Blot the cut-side of potatoes with a paper towel to remove any moisture. Place potatoes in a bowl and drizzle with 1 tablespoon vegetable oil; toss until potatoes are lightly coated. Sprinkle potatoes with Parmesan cheese mixture; toss to coat. Arrange potatoes, cut-side down, onto the prepared baking pan. 4. Bake in the preheated oven for 15 to 20 minutes. Turn potatoes to cut-side up; continue baking until golden and crispy, about 15 to 20 more minutes. Serve with sour cream.","cooking spray, 1 teaspoon vegetable oil, or as needed, 2 tablespoons freshly grated Parmesan cheese, ½ teaspoon salt, ½ teaspoon garlic powder, ½ teaspoon paprika, ¼ teaspoon ground black pepper, 2 pounds red potatoes, halved, 1 tablespoon vegetable oil, or as needed, ¼ cup sour cream (Optional)",Oven Roasted Parmesan Potatoes,15 mins,4.5,45 mins,https://www.allrecipes.com/recipe/233393/oven-roasted-parmesan-potatoes/,"['oil', 'parmesan', 'cheese', 'salt', 'garlic', 'paprika', 'pepper', 'potato', 'oil', 'cream']",veg,"['oil', 'parmesan', 'cheese', 'salt', 'garlic', 'paprika', 'pepper', 'potato', 'oil', 'cream']"
168,,"1. In a small bowl, whisk together the vinegar, honey, mustard, pepper, salt, garlic, oil and hot sauce until thoroughly combined. Chill until serving.","½ cup white vinegar, 1 tablespoon honey, 1 tablespoon prepared Dijon-style mustard, ½ teaspoon ground black pepper, 2 teaspoons salt, 2 teaspoons minced garlic, 1 cup vegetable oil, 4 drops hot sauce",Mustard Vinaigrette,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/24609/mustard-vinaigrette/,"['vinegar', 'honey', 'mustard', 'pepper', 'salt', 'garlic', 'oil', 'sauce']",veg,"['vinegar', 'honey', 'mustard', 'pepper', 'salt', 'garlic', 'oil', 'sauce']"
235,10 mins,"1. Combine peas, water, and salt in a medium saucepan. Bring to a boil, then stir in butter. 2. Whisk together cream, flour, and sugar in a small bowl. Stir mixture into peas. Cook over medium-high heat until thick and bubbly, about 5 minutes.","2 cups frozen green peas, thawed, ⅔ cup water, ⅛ teaspoon salt, 3 tablespoons butter, ⅓ cup heavy cream, 2 tablespoons all-purpose flour, 1 tablespoon white sugar",Cream Peas,5 mins,4.5,15 mins,https://www.allrecipes.com/recipe/18274/cream-peas/,"['pea', 'water', 'salt', 'butter', 'cream', 'flour', 'sugar']",veg,"['pea', 'water', 'salt', 'butter', 'cream', 'flour', 'sugar']"
66,,"1. In a slow cooker saute together the onion, garlic, green pepper, and vegetable oil. Cook until onion is transparent. 2. Add the chopped tomatoes, oregano, basil, parsley, sugar, salt, and ground black pepper. Cook for 2 to 3 hours on low heat. Stir frequently. 3. Let sauce cool. Pour sauce into quart size freezer containers. Store in freezer. 4. When ready to use sauce, stir in can of tomato paste.","4 onions, chopped, 4 cloves garlic, minced, 1 green capsicum, chopped, ½ cup vegetable oil, 16 cups chopped tomatoes, 2 tablespoons dried oregano, 2 tablespoons dried basil, ¼ cup chopped parsley, ¼ cup white sugar, 2 tablespoons salt, ¾ teaspoon ground black pepper, 1 (6 ounce) can tomato paste",Stephanie's Freezer Spaghetti Sauce,,4.5,,https://www.allrecipes.com/recipe/12054/stephanies-freezer-spaghetti-sauce/,"['onion', 'clove', 'garlic', 'capsicum', 'oil', 'tomato', 'oregano', 'basil', 'parsley', 'sugar', 'salt', 'pepper', 'tomato']",veg,"['onion', 'clove', 'garlic', 'pepper', 'oil', 'tomato', 'oregano', 'basil', 'parsley', 'sugar', 'salt', 'pepper', 'tomato']"
28,5 mins,"1. Preheat a broiler according to manufacturer's recommendations. Line a baking sheet or small sheet pan with aluminum foil. 2. Slice tomatoes in half crossways. Slice thin slices off of the round part of the tomato halves so they will sit straight on the pan. 3. Place tomato halves on the prepared pan and sprinkle with salt, pepper, and Italian seasoning to taste. 4. Place seasoned tomatoes under the broiler and broil about 4 minutes. Be sure to watch carefully, so they won't burn. 5. Sprinkle 1 tablespoon grated Parmesan cheese on each tomato half, and return to the broiler. 6. Broil until Parmesan cheese is melted and bubbly, 45 seconds to 1 minute. 7. Transfer broiled tomatoes on a plate or serving platter and garnish with fresh parsley, if desired. Serve warm.","4 Roma tomatoes, ½ teaspoon salt, or to taste, ½ teaspoon ground black pepper, or to taste, ½ teaspoon dried Italian herb seasoning, ½ cup freshly grated Parmesan cheese, 1 tablespoon fresh parsley (Optional)",Broiled Parmesan Tomatoes,5 mins,4.0,10 mins,https://www.allrecipes.com/recipe/8413224/broiled-parmesan-tomatoes/,"['tomato', 'salt', 'pepper', 'herb', 'parmesan', 'cheese', 'parsley']",veg,"['tomato', 'salt', 'pepper', 'herb', 'parmesan', 'cheese', 'parsley']"
85,,"1. Mix water, brown sugar, and salt in a bowl until sugar is dissolved. Stir in garlic and ginger.","2 cups water, more if needed, 1 cup brown sugar, 2 tablespoons kosher salt, 3 cloves garlic, gently crushed, 3 slices fresh ginger, gently crushed",Basic Pork Brine,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/228999/basic-pork-brine/,"['water', 'sugar', 'salt', 'clove', 'garlic', 'ginger']",veg,"['water', 'sugar', 'salt', 'clove', 'garlic', 'ginger']"
171,40 mins,"1. Preheat oven to 450 degrees F (230 degrees C). 2. In a large plastic bag, combine the soup mix, red potatoes and olive oil. Close bag, and shake until potatoes are fully covered. 3. Pour potatoes into a medium baking dish; bake 40 minutes in the preheated oven, stirring occasionally.","1 (1 ounce) envelope dry onion soup mix, 2 pounds red potatoes, halved, ⅓ cup olive oil",Oven Roasted Red Potatoes,15 mins,4.5,55 mins,https://www.allrecipes.com/recipe/13849/oven-roasted-red-potatoes/,"['onion', 'potato', 'oil']",veg,"['onion', 'potato', 'oil']"
163,,"1. Combine egg yolks, lemon juice, mustard, and hot pepper sauce in the container of a blender; cover and blend for about 5 seconds. 2. Place butter in a glass measuring cup. Heat butter in the microwave for about 1 minute, or until hot and completely melted. 3. Turn the blender on high speed; slowly pour in melted butter in a thin stream until sauce is thick, about 15 to 30 seconds. Keep sauce warm until serving by placing the blender container in a pan of hot tap water.","3 egg yolks, 1 tablespoon lemon juice, ¼ teaspoon Dijon mustard, 1 dash hot pepper sauce (e.g. Tabasco™), ½ cup butter",Blender Hollandaise Sauce,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/84214/blender-hollandaise-sauce/,"['egg', 'lemon', 'mustard', 'pepper', 'sauce', 'butter']",non-veg,"['egg', 'lemon', 'mustard', 'pepper', 'sauce', 'butter']"
53,30 mins,"1. Combine whiskey, garlic, and onion in a large skillet over medium heat; simmer until onion is translucent, about 10 minutes. 2. Stir in ketchup, brown sugar, vinegar, tomato paste, Worcestershire sauce, liquid smoke, salt, black pepper, and hot pepper sauce; bring to a boil, reduce heat to medium-low, and simmer for 20 minutes. Run sauce through a strainer if you prefer a smooth sauce.","¾ cup bourbon whiskey, 4 cloves garlic, minced, ½ onion, minced, 2 cups ketchup, ½ cup packed brown sugar, ⅓ cup cider vinegar, ¼ cup tomato paste, ¼ cup Worcestershire sauce, 2 tablespoons liquid smoke flavoring, ½ tablespoon salt, ½ teaspoon ground black pepper, ⅓ teaspoon hot pepper sauce, or to taste",Bourbon Whiskey BBQ Sauce,15 mins,5.0,45 mins,https://www.allrecipes.com/recipe/16115/bourbon-whiskey-bbq-sauce/,"['bourbon', 'whiskey', 'clove', 'garlic', 'onion', 'ketchup', 'sugar', 'vinegar', 'tomato', 'worcestershire', 'sauce', 'salt', 'pepper', 'pepper', 'sauce']",veg,"['bourbon', 'whiskey', 'clove', 'garlic', 'onion', 'ketchup', 'sugar', 'vinegar', 'tomato', 'worcestershire', 'sauce', 'salt', 'pepper', 'pepper', 'sauce']"
252,30 mins,"1. Place eggs in a saucepan and cover with water. Bring to a boil, remove from heat, and let eggs stand in hot water for 15 minutes. Remove eggs from hot water, cool under cold running water, and peel. 2. Place eggs, beets, and onion in a non-reactive glass or plastic container. Set aside. 3. Combine sugar, 1 cup reserved beet juice, vinegar, cloves, bay leaves, salt, and pepper in a medium-size, non-reactive saucepan. Bring to a boil, reduce heat, and simmer for 5 minutes. 4. Pour hot liquid over eggs, beets, and onion. Cover and refrigerate 48 hours before using.","8 large eggs, 2 (15 ounce) cans whole pickled beets, juice reserved, 1 small onion, chopped, 1 cup white sugar, ¾ cup cider vinegar, 12 whole cloves, 2 bay leaves, ½ teaspoon salt, 1 pinch ground black pepper",Pennsylvania Dutch Pickled Beets and Eggs,15 mins,4.5,2 days 45 mins,https://www.allrecipes.com/recipe/13743/pennsylvania-dutch-pickled-beets-and-eggs/,"['egg', 'beet', 'onion', 'sugar', 'vinegar', 'clove', 'bay', 'salt', 'pepper']",non-veg,"['egg', 'beet', 'onion', 'sugar', 'vinegar', 'clove', 'bay', 'salt', 'pepper']"
72,1 hr 30 mins,"1. In a large bowl mix the zucchini, eggplant, carrots, tomatoes, onions and peppers with the oil, rosemary, thyme, bay leaves, oregano, garlic, lemon juice, lemon zest, salt and pepper. Cover and chill for at least 2 hours, and preferably overnight. 2. Preheat oven to 400 degrees F (200 degrees C). 3. On a large roasting pan, roast the vegetables, uncovered, for 20 minutes, or until the tomatoes have split and the edges of some of the vegetables are starting to crisp. Remove from the oven and stir before returning to the oven for another 20 minutes. At this time reduce heat to 200 degrees F (95 degrees C) and continue cooking until vegetables are tender, turning every 20 minutes.","8 zucchini, peeled and chopped, 1 eggplant, peeled and diced, 8 carrots, diced, 16 cherry tomatoes, 2 red onions, sliced, 1 red capsicum, sliced, 1 yellow capsicum, sliced, ½ cup olive oil, 1 teaspoon dried rosemary, 1 teaspoon dried thyme, 2 bay leaves, crushed, 1 teaspoon dried oregano, 2 cloves garlic, minced, 2 tablespoons fresh lemon juice, 1 teaspoon grated lemon zest, salt and pepper to taste",Sheet Pan Roasted Vegetables,30 mins,4.5,2 hrs,https://www.allrecipes.com/recipe/21009/sheet-pan-roasted-vegetables/,"['zucchini', 'eggplant', 'carrot', 'cherry', 'tomato', 'onion', 'capsicum', 'capsicum', 'oil', 'rosemary', 'thyme', 'bay', 'oregano', 'clove', 'garlic', 'lemon', 'lemon', 'salt', 'pepper']",veg,"['zucchini', 'eggplant', 'carrot', 'cherry', 'tomato', 'onion', 'pepper', 'pepper', 'oil', 'rosemary', 'thyme', 'bay', 'oregano', 'clove', 'garlic', 'lemon', 'lemon', 'salt', 'pepper']"
110,,"1. Put the cucumber slices in a colander and sprinkle with salt; set aside to drain for 1 hour. 2. Whisk the vinegar and sugar together until the sugar is dissolved; add the sesame oil, garlic, ginger, and sesame seeds; stir. 3. Rinse salt off the cucumber slices by running under cold water; place in a large bowl with the sliced red chile peppers. Drizzle the dressing over the vegetables and toss to coat. Serve immediately.","2 cucumbers - halved lengthwise, seeded, and sliced, 2 teaspoons salt, ½ cup rice vinegar, ¼ cup white sugar, 2 tablespoons sesame oil, 1 tablespoon minced garlic, 1 tablespoon minced fresh ginger root, 1 tablespoon sesame seeds, 4 fresh red chile peppers, sliced",Asian Cucumber Salad,20 mins,4.5,1 hr 20 mins,https://www.allrecipes.com/recipe/192623/asian-cucumber-salad/,"['cucumber', 'salt', 'rice', 'vinegar', 'sugar', 'oil', 'garlic', 'ginger', 'pepper']",veg,"['cucumber', 'salt', 'rice', 'vinegar', 'sugar', 'oil', 'garlic', 'ginger', 'pepper']"
11,15 mins,"1. Place the banana peppers, jalapeno peppers, and serrano peppers into a large pot. Add the vinegar, water, garlic, and onion. Bring to a boil, then reduce heat to medium-low, and simmer for 5 minutes. 2. Ladle peppers into sterile jars, and fill to the top with the liquid, leaving 1/4 inch headspace. Tap jars on the counter to remove air bubbles. Place two piece lids on the jars. 3. Place jars in the rack of a large, canning pan, and fill with enough water to cover the jars completely. Bring to a boil, and boil for 10 to 15 minutes. Refrigerate jars after opening.","1 ½ pounds banana peppers, cut into 1 inch pieces, 1 pound jalapeno peppers, cut into 1 inch pieces, ¼ pound serrano peppers, cut into 1 inch pieces, 6 cups vinegar, 2 cups water, 3 cloves garlic, crushed, 1 onion, chopped",Pickled Hot Peppers,15 mins,4.5,30 mins,https://www.allrecipes.com/recipe/35360/pickled-hot-peppers/,"['banana', 'pepper', 'jalapeno', 'pepper', 'pepper', 'vinegar', 'water', 'clove', 'garlic', 'onion']",veg,"['banana', 'pepper', 'jalapeno', 'pepper', 'pepper', 'vinegar', 'water', 'clove', 'garlic', 'onion']"
108,45 mins,"1. Place bacon and onion in a large skillet and cook over medium heat, covered, turning occasionally, until evenly browned and onions are translucent, 8 to 10 minutes. 2. Place turnip greens into the skillet, a handful at a time if necessary, until wilted down, 5 to 7 minutes. Add coffee, vinegar, garlic powder, salt, and pepper. 3. Taste the liquid and adjust seasonings if necessary. Reduce heat to low or medium-low, cover, and simmer for 20 to 25 minutes more. 4. Uncover and cook until liquid has reduced and greens are tender, about 10 minutes more.","4 slices bacon, chopped, 1 medium onion, chopped, 2 bunches turnip greens, chopped, ½ cup strong brewed coffee, ¼ cup balsamic vinegar, 1 pinch garlic powder, or to taste, salt and ground black pepper to taste",Turnip Greens with Bacon,10 mins,4.0,55 mins,https://www.allrecipes.com/recipe/282940/turnip-greens-with-bacon/,"['bacon', 'onion', 'turnip', 'coffee', 'vinegar', 'garlic', 'salt', 'pepper']",veg,"['bacon', 'onion', 'turnip', 'coffee', 'vinegar', 'garlic', 'salt', 'pepper']"
466,25 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Heat oil in a large skillet over medium heat. Add onion and cook until soft, about 5 minutes. Add garlic, cumin, chili powder, and oregano. Stir until combined. Add shredded chicken, 1 cup enchilada sauce, and green chiles. Stir until well combined. 3. Slice zucchini into thin, wide sheets using a vegetable peeler or a mandoline. Lay out 3 zucchini slices, slightly overlapping, and place a spoonful of the chicken mixture on top. Roll up and transfer to a baking dish. Repeat with remaining zucchini and chicken mixture. 4. Spread remaining 1/3 cup enchilada sauce over zucchini enchiladas. Sprinkle with Cheddar-Jack cheese blend. 5. Bake in the preheated oven until cheese has melted, about 20 minutes. Garnish with fresh cilantro.","1 tablespoon extra-virgin olive oil, 1 medium onion, diced, 2 cloves garlic, minced, 2 teaspoons ground cumin, 2 teaspoons chili powder, ½ teaspoon dried oregano, 3 cups shredded cooked chicken, 1 ⅓ cups green enchilada sauce, divided, 1 (4 ounce) can chopped Hatch chile peppers, drained, 4 large zucchini, halved lengthwise, 1 cup shredded Cheddar-Monterey Jack cheese blend, ¼ cup chopped fresh cilantro",Chicken Zucchini Enchiladas,25 mins,4.5,50 mins,https://www.allrecipes.com/recipe/266757/chicken-zucchini-enchiladas/,"['oil', 'onion', 'clove', 'garlic', 'cumin', 'chili', 'oregano', 'chicken', 'sauce', 'pepper', 'zucchini', 'cheese', 'cilantro']",non-veg,"['oil', 'onion', 'clove', 'garlic', 'cumin', 'chili', 'oregano', 'chicken', 'sauce', 'pepper', 'zucchini', 'cheese', 'cilantro']"
559,5 mins,"1. Melt butter in a small saucepan. Add garlic, and saute until cooked and fragrant. Add oregano and basil and stir until heated through. 2. Serve warm.","⅓ cup butter, 1 clove garlic, crushed, 2 teaspoons dried oregano, ¼ tablespoon dried basil",Garlic Butter Sauce,5 mins,4.0,10 mins,https://www.allrecipes.com/recipe/11920/garlic-butter-sauce-i/,"['butter', 'clove', 'garlic', 'oregano', 'basil']",veg,"['butter', 'clove', 'garlic', 'oregano', 'basil']"
35,5 mins,"1. Combine soy sauce, hoisin sauce, water, garlic, green onions, sesame oil, sugar, and ginger in a small mixing bowl. Mix well, adding additional hoisin sauce to thicken mixture to your desired consistency if needed. Cover the sauce and refrigerate for 1 to 2 hours to allow flavors to blend. 2. Before serving, pour mixture into a small saucepan and heat. Serve warm.","¼ cup soy sauce, 2 tablespoons hoisin sauce, or more as needed, 1 tablespoon water, 1 clove garlic, minced, 1 teaspoon green onions, chopped, ½ teaspoon toasted sesame oil, ½ teaspoon white sugar, ¼ teaspoon minced fresh ginger",Spring Roll Dipping Sauce,5 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/17137/spring-roll-dipping-sauce/,"['soy', 'sauce', 'sauce', 'water', 'clove', 'garlic', 'onion', 'oil', 'sugar', 'ginger']",veg,"['soy', 'sauce', 'sauce', 'water', 'clove', 'garlic', 'onion', 'oil', 'sugar', 'ginger']"
253,10 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. In a medium bowl, whisk together the oil, vinegar, sugar, ramen noodle spice mix, salt and pepper to create a dressing. 3. Place sesame seeds and almonds in a single layer on a medium baking sheet. Bake in the preheated oven 10 minutes, or until lightly brown. 4. In a large salad bowl, combine the cabbage, green onions and crushed ramen noodles. Pour dressing over the cabbage, and toss to coat evenly. Top with toasted sesame seeds and almonds.","2 tablespoons vegetable oil, 3 tablespoons white wine vinegar, 2 tablespoons white sugar, 1 (3 ounce) package chicken flavored ramen noodles, crushed, seasoning packet reserved, ½ teaspoon salt, ½ teaspoon ground black pepper, 2 tablespoons sesame seeds, ¼ cup sliced almonds, ½ medium head cabbage, shredded, 5 green onions, chopped",Ramen Coleslaw,15 mins,4.5,25 mins,https://www.allrecipes.com/recipe/14441/ramen-coleslaw/,"['oil', 'vinegar', 'sugar', 'chicken', 'ramen', 'noodle', 'salt', 'pepper', 'almond', 'cabbage', 'onion']",non-veg,"['oil', 'vinegar', 'sugar', 'chicken', 'ramen', 'noodle', 'salt', 'pepper', 'almond', 'cabbage', 'onion']"
255,55 mins,"1. Place water and kosher salt in a pot; bring to a boil. Add rice; cook and stir for exactly 7 minutes. Drain. 2. Heat olive oil in a pot over medium-high heat. Cover the bottom of the pot with 1 layer of potato slices. Sprinkle cumin and salt over potatoes. Cook until potatoes are sizzling, 2 to 3 minutes; top potatoes with rice to form an even layer. Reduce heat to low and place butter slices over rice. 3. Top the pot with a layer of clean paper towels, then place the lid over the towels. Steam until rice is fluffy, about 45 minutes. 4. Grind saffron threads with a mortar and pestle. Mix crushed saffron with 1 1/2 tablespoons hot water in a large bowl. Add a couple spoonfuls of rice to saffron mixture and stir until rice is yellow. 5. Spoon remaining rice into a serving bowl. Top with saffron rice and line the edges of the bowl with potatoes. Garnish with parsley.","3 quarts water, 3 tablespoons kosher salt, 2 cups basmati rice, rinsed, 2 tablespoons olive oil, 1 russet potato, cut into 1/4-inch slices, 1 pinch ground cumin, salt to taste, 3 tablespoons butter, cut into thin slices, or to taste, 1 pinch saffron threads, 1 ½ tablespoons hot water, 1 tablespoon chopped parsley, or to taste",Persian Rice,15 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/240606/persian-rice/,"['water', 'salt', 'rice', 'oil', 'potato', 'cumin', 'salt', 'butter', 'saffron', 'water', 'parsley']",veg,"['water', 'salt', 'rice', 'oil', 'potato', 'cumin', 'salt', 'butter', 'saffron', 'water', 'parsley']"
359,,"1. Mix together mayonnaise, chili sauce, mustard, olive oil, lemon juice, hot sauce, and Worcestershire sauce in a medium bowl. Stir in scallions, parsley, olives, celery, capers, and garlic. Season with salt, chili powder, and black pepper. 2. Cover, refrigerate, and serve chilled.","1 cup mayonnaise, ¼ cup chili sauce, 2 tablespoons Creole mustard, 2 tablespoons extra-virgin olive oil, 2 tablespoons fresh lemon juice, 1 tablespoon Louisiana-style hot sauce, or to taste, 1 teaspoon Worcestershire sauce, 4 medium scallions, chopped, 2 tablespoons chopped fresh parsley, 2 tablespoons chopped green olives, 2 tablespoons minced celery, 1 teaspoon capers, chopped, 1 clove garlic, minced, 1 teaspoon salt, or to taste, ½ teaspoon chili powder, ½ teaspoon ground black pepper",Remoulade Sauce a la New Orleans,20 mins,4.5,20 mins,https://www.allrecipes.com/recipe/83665/remoulade-sauce-a-la-new-orleans/,"['mayonnaise', 'chili', 'sauce', 'mustard', 'oil', 'lemon', 'sauce', 'worcestershire', 'sauce', 'scallion', 'parsley', 'olive', 'celery', 'caper', 'clove', 'garlic', 'salt', 'chili', 'pepper']",veg,"['mayonnaise', 'chili', 'sauce', 'mustard', 'oil', 'lemon', 'sauce', 'worcestershire', 'sauce', 'scallion', 'parsley', 'olive', 'celery', 'caper', 'clove', 'garlic', 'salt', 'chili', 'pepper']"
