calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
467,20 mins,"1. In a medium bowl, combine red wine, water, garlic, chile paste, white pepper and salt. Add beef, and turn to coat evenly. 2. In a large heavy skillet over medium heat, fry 3 steaks for 2 minutes on each side; Set steaks aside, and drain liquids into the red wine mixture. Repeat with remaining beef. 3. Pour oil into skillet, and reduce heat to medium-low. Fry steaks for a second time, 2 minutes on each side. Drain oil, and return all steaks and marinade to the pan. Allow to boil for 2 minutes.","¾ cup red wine, ¼ cup water, 10 cloves garlic, chopped, 1 tablespoon chile paste, ½ teaspoon white pepper, ½ teaspoon salt, 6 (4 ounce) beef tenderloin steaks, ⅓ cup vegetable oil",Beefs Portuguese Style,10 mins,4.0,30 mins,https://www.allrecipes.com/recipe/40286/beefs-portuguese-style/,"['water', 'clove', 'garlic', 'pepper', 'salt', 'beef', 'oil']",non-veg,"['water', 'clove', 'garlic', 'pepper', 'salt', 'beef', 'oil']"
270,40 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. Place chicken in a 9x13 inch baking dish. Pour melted margarine over the chicken strips. Season with salt and pepper, and sprinkle with dry onion soup mix. 3. Bake 40 minutes in the preheated oven, or until chicken is no longer pink and juices run clear.","10 chicken breast tenderloins or strips, ¼ cup margarine, melted, salt and pepper to taste, 1 (1 ounce) envelope dry onion soup mix",Tender Onion Baked Chicken,5 mins,4.0,45 mins,https://www.allrecipes.com/recipe/17625/tender-onion-baked-chicken/,"['chicken', 'margarine', 'salt', 'pepper', 'onion']",non-veg,"['chicken', 'margarine', 'salt', 'pepper', 'onion']"
311,30 mins,"1. Place chicken on a plate. Sprinkle the green onion, cilantro, garlic, onion, salt and pepper over it. Cover, and marinate for 30 minutes. 2. Heat the vegetable oil in a deep pot over medium heat. Stir in the sugar, and cook until the sugar has melted into a nice golden brown syrup. Add the chicken pieces, and brown quickly while turning continuously. Cover the pot, and let it cook for 2 minutes. 3. Pour in 1 cup of water, coconut milk and pepper flakes. Replace the lid, and cook over medium heat for 10 minutes. Stir in the ketchup and butter. Continue cooking until chicken is fork tender, 20 to 30 minutes. Taste and season with additional salt and pepper if needed. Serve chicken with the sauce in the pot as a gravy.","1 (4 pound) whole chicken, cut into pieces, 3 tablespoons finely chopped green onion, 3 tablespoons chopped fresh cilantro, 1 teaspoon minced garlic, 1 teaspoon chopped onion, 1 teaspoon salt, ½ teaspoon ground black pepper, 1 tablespoon vegetable oil, ¼ cup brown sugar, 1 cup water, ½ cup canned coconut milk (Optional), 1 teaspoon red pepper flakes (Optional), 2 tablespoons ketchup, 1 tablespoon butter",Trinidad Stewed Chicken,15 mins,4.5,1 hr 15 mins,https://www.allrecipes.com/recipe/83421/trinidad-stewed-chicken/,"['chicken', 'onion', 'cilantro', 'garlic', 'onion', 'salt', 'pepper', 'oil', 'sugar', 'water', 'coconut', 'milk', 'pepper', 'ketchup', 'butter']",non-veg,"['chicken', 'onion', 'cilantro', 'garlic', 'onion', 'salt', 'pepper', 'oil', 'sugar', 'water', 'coconut', 'milk', 'pepper', 'ketchup', 'butter']"
439,15 mins,"1. Combine frozen spinach, artichoke hearts, cream cheese, sour cream, onion, chicken broth, garlic, salt, and chile flakes in a multi-functional pressure cooker (such as Instant Pot®). Close and lock the lid. Select manual pressure according to manufacturer's instructions; set timer for 4 minutes. Allow 10 to 15 minutes for pressure to build. 2. Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove the lid. Add Parmesan cheese and Monterey Jack cheese. Whisk until smooth. Serve immediately.","1 (10 ounce) package frozen chopped spinach, 1 (14 ounce) can artichoke hearts, drained and quartered, 8 ounces cream cheese, 1 cup sour cream, ½ cup chopped white onion, ½ cup chicken broth, 3 cloves garlic, minced, ½ teaspoon salt, crushed red chile flakes, 2 cups grated Parmesan cheese, 3 cups shredded Monterey Jack cheese",Instant Pot® Spinach and Artichoke Dip,10 mins,5.0,30 mins,https://www.allrecipes.com/recipe/268013/instant-pot-spinach-and-artichoke-dip/,"['spinach', 'artichoke', 'cream', 'cheese', 'cream', 'onion', 'chicken', 'clove', 'garlic', 'salt', 'parmesan', 'cheese', 'cheese']",non-veg,"['spinach', 'artichoke', 'cream', 'cheese', 'cream', 'onion', 'chicken', 'clove', 'garlic', 'salt', 'parmesan', 'cheese', 'cheese']"
57,,"1. Place the cream cheese in the center of a serving platter. 2. In a small bowl, gently blend the shrimp and cocktail sauce. Pour the mixture over the cream cheese. Refrigerate until serving.","1 (8 ounce) package cream cheese, softened, 1 (4.5 ounce) can small shrimp, drained, 1 (8 ounce) jar cocktail sauce",Easy Shrimp Dip,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/21738/easy-shrimp-dip/,"['cream', 'cheese', 'shrimp', 'sauce']",non-veg,"['cream', 'cheese', 'shrimp', 'sauce']"
194,40 mins,"1. In a shallow dish, combine soy sauce, Worcestershire sauce, garlic, lemon juice, pepper and oil. Add pork chops, and turn to coat evenly. Cover, and refrigerate for at least 1 hour. 2. Preheat oven to 375 degrees F (190 degrees C). 3. Place marinated pork chops in a roasting pan, and bake in preheated oven for 35 to 40 minutes, basting meat often with marinade.","½ cup soy sauce, 1 tablespoon Worcestershire sauce, 4 cloves garlic, minced, 2 tablespoons lemon juice, ½ teaspoon ground black pepper, 1 teaspoon vegetable oil, 4 pork chops",Baked Soy Lemon Chops,15 mins,4.5,1 hr 50 mins,https://www.allrecipes.com/recipe/40352/baked-soy-lemon-chops/,"['soy', 'sauce', 'worcestershire', 'sauce', 'clove', 'garlic', 'lemon', 'pepper', 'oil', 'pork']",non-veg,"['soy', 'sauce', 'worcestershire', 'sauce', 'clove', 'garlic', 'lemon', 'pepper', 'oil', 'pork']"
137,40 mins,"1. Preheat oven to 450 degrees F (230 degrees C). In medium saucepan, combine shortening, salt and boiling water and heat until entire mixture boils. Reduce heat, add flour all at once and stir vigorously until mixture forms a ball. Remove from heat and add eggs, one at a time, beating thoroughly after each addition. Continue beating until mixture is thick and shiny and breaks from spoon. 2. Pipe or spoon onto ungreased cookie sheet and bake 20 minutes, reduce heat to 350 degrees F (175 degrees C) and bake 20 minutes more, or until golden and sound hollow when tapped. Cool and fill.","½ cup shortening, ⅛ teaspoon salt, 1 cup boiling water, 1 cup sifted all-purpose flour, 4 eggs",Cream Puff Shells,20 mins,4.5,1 hr,https://www.allrecipes.com/recipe/19032/cream-puff-shells/,"['shortening', 'salt', 'water', 'flour', 'egg']",non-veg,"['shortening', 'salt', 'water', 'flour', 'egg']"
199,40 mins,"1. Preheat oven to 325 degrees F (165 degrees C). 2. Melt butter in an oven-safe skillet over medium heat. Stir in olive oil and asparagus, and cook until the asparagus is tender, about 10 minutes. Stir in the mushrooms, and continue cooking about 5 minutes. 3. In a medium bowl, whisk together eggs, water, and thyme. Pour into the skillet, and reduce heat to low. Cover, and cook 5 minutes. 4. Transfer the skillet to the preheated oven. Bake 10 to 15 minutes, until eggs are no longer runny. Top the mixture with Parmesan cheese and mozzarella cheese. Turn on the broiler, and broil until cheeses are melted and lightly browned.","1 tablespoon butter, 3 tablespoons olive oil, ½ pound fresh asparagus, trimmed and cut into 1 inch pieces, ½ pound fresh mushrooms, sliced, 6 eggs, 1 tablespoon water, 1 teaspoon chopped fresh thyme, 3 tablespoons freshly grated Parmesan cheese, ½ cup shredded mozzarella cheese",Asparagus and Mushroom Frittata,10 mins,4.5,50 mins,https://www.allrecipes.com/recipe/46353/asparagus-and-mushroom-frittata/,"['butter', 'oil', 'asparagus', 'mushroom', 'egg', 'water', 'thyme', 'parmesan', 'cheese', 'mozzarella', 'cheese']",non-veg,"['butter', 'oil', 'asparagus', 'mushroom', 'egg', 'water', 'thyme', 'parmesan', 'cheese', 'mozzarella', 'cheese']"
198,3 hrs,"1. Preheat the oven to 325 degrees F (165 degrees C). 2. Pierce top of roast with a small knife. Force garlic slices into the cuts. Sprinkle roast with salt and pepper. 3. Place bay leaves in the bottom of a roasting pan. Set roast, fat-side up, on top of bay leaves. Mix cider vinegar and thyme in a small bowl; pour over top of roast. 4. Bake in the preheated oven until an internal temperature of 145 degrees F (63 degrees C) is reached, about 3 hours. Using a baster or spoon, baste drippings over roast frequently while it cooks. 5. Let roast rest for 10 minutes before slicing.","5 pounds pork roast, trimmed, 3 cloves garlic, sliced, 1 teaspoon salt, ½ tablespoon ground black pepper, 3 bay leaves, ½ cup cider vinegar, 1 teaspoon dried thyme",Pork Roast with Thyme,20 mins,4.5,3 hrs 20 mins,https://www.allrecipes.com/recipe/14708/pork-roast-with-thyme/,"['pork', 'roast', 'clove', 'garlic', 'salt', 'pepper', 'bay', 'vinegar', 'thyme']",non-veg,"['pork', 'clove', 'garlic', 'salt', 'pepper', 'bay', 'vinegar', 'thyme']"
437,1 hr 50 mins,"1. Place roast, bone side down, in a roasting pan. 2. Mix olive oil, steak seasoning, garlic, Italian seasoning, and mustard powder together in a small bowl; spread over the roast. Allow roast to come to room temperature, about 45 minutes. 3. Preheat oven to 450 degrees F (230 degrees C). 4. Bake roast in the preheated oven for 20 minutes. Insert a meat thermometer in the thickest part of the roast away from the bone. 5. Reduce oven temperature to 325 degrees F (165 degrees C). Continue to cook in the oven to your desired degree of doneness, or an internal temperature of 145 degrees F (65 degrees C) for medium, about 1 1/2 to 2 hours. Remove from the oven, cover with a doubled sheet of aluminum foil, and allow to rest in a warm area 10 to 15 minutes before slicing.","1 (5 pound) bone-in beef prime rib roast, 1 tablespoon olive oil, 2 teaspoons Montreal-style steak seasoning (such as McCormick®), 1 teaspoon chopped garlic, 1 teaspoon Italian seasoning, 1 teaspoon mustard powder",Prime Rib - It's Easier Than You Think,10 mins,5.0,2 hrs 55 mins,https://www.allrecipes.com/recipe/230368/prime-rib-its-easier-than-you-think/,"['beef', 'rib', 'roast', 'oil', 'garlic', 'mustard']",non-veg,"['beef', 'rib', 'oil', 'garlic', 'mustard']"
389,25 mins,"1. Preheat oven to 450 degrees F (230 degrees C). Line a baking sheet with aluminum foil. 2. Arrange cauliflower on the prepared baking sheet. Sprinkle with salt, mixed herbs, and pepper. Drizzle with olive oil; toss until well coated. 3. Roast in the preheated oven until crisp, 10 to 15 minutes. Place in an 8-inch baking dish. 4. Combine Cheddar cheese, heavy cream, ghee, and nutmeg in a saucepan over medium heat; simmer until bubbly, about 5 minutes. Pour over cauliflower; mix well. Sprinkle Parmesan cheese on top. 5. Bake in the preheated oven until golden, about 10 minutes.","1 head cauliflower, cut into florets, 1 teaspoon salt, 1 teaspoon mixed herbs, ½ teaspoon ground black pepper, 3 tablespoons olive oil, 1 cup shredded Cheddar cheese, ½ cup heavy whipping cream, 1 tablespoon ghee (clarified butter), 1 pinch ground nutmeg, 3 tablespoons grated Parmesan cheese",Easy Low-Carb Cauliflower Mac 'n Cheese,15 mins,4.5,40 mins,https://www.allrecipes.com/recipe/261023/easy-low-carb-cauliflower-mac-n-cheese/,"['cauliflower', 'salt', 'herb', 'pepper', 'oil', 'cheddar', 'cheese', 'cream', 'ghee', 'nutmeg', 'parmesan', 'cheese']",veg,"['cauliflower', 'salt', 'herb', 'pepper', 'oil', 'cheddar', 'cheese', 'cream', 'ghee', 'nutmeg', 'parmesan', 'cheese']"
83,,"1. In a medium bowl, whisk together mayonnaise, sour cream, Dijon-style mustard and lemon juice. Adjust amount of mustard to taste. Cover and chill in the refrigerator until serving.","⅓ cup mayonnaise, ¼ cup sour cream, 1 tablespoon prepared Dijon-style mustard, 1 tablespoon fresh lemon juice",Mustard Cream Sauce,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/19672/mustard-cream-sauce/,"['mayonnaise', 'cream', 'mustard', 'lemon']",veg,"['mayonnaise', 'cream', 'mustard', 'lemon']"
345,10 mins,"1. In a small bowl, stir together the garlic powder, onion powder, basil, thyme, rosemary, cayenne pepper and paprika. Set aside. 2. Melt the butter in a large skillet over medium heat. Add garlic; cook and stir until fragrant, about 1 minute. Add the shrimp and cook for a couple of minutes. Season with the spice mixture and continue to cook and stir for a few minutes. Pour in the beer and Worcestershire sauce; simmer until shrimp is cooked through, about 1 more minute. Taste and season with salt before serving.","1 teaspoon garlic powder, 1 teaspoon onion powder, 1 teaspoon dried basil, ½ teaspoon dried thyme, ½ teaspoon dried rosemary, ¼ teaspoon cayenne pepper, ⅓ teaspoon paprika, ½ cup butter, 4 cloves garlic, minced, ¼ cup beer, room temperature, 1 tablespoon Worcestershire sauce, 1 pound medium shrimp - peeled and deveined, salt to taste",New Orleans Barbeque Shrimp,10 mins,4.5,20 mins,https://www.allrecipes.com/recipe/71424/new-orleans-barbeque-shrimp/,"['garlic', 'onion', 'basil', 'thyme', 'rosemary', 'cayenne', 'pepper', 'paprika', 'butter', 'clove', 'garlic', 'beer', 'worcestershire', 'sauce', 'shrimp', 'salt']",non-veg,"['garlic', 'onion', 'basil', 'thyme', 'rosemary', 'cayenne', 'pepper', 'paprika', 'butter', 'clove', 'garlic', 'beer', 'worcestershire', 'sauce', 'shrimp', 'salt']"
257,20 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. In a small bowl, combine the melted butter, paprika, salt and pepper. 3. Place the fish fillets on a non-stick or parchment lined baking sheet. Brush the fillets evenly with the butter mixture and sprinkle the bread crumbs over the tops of each fillet. 4. Bake in the preheated oven for 15 to 20 minutes or until the fish flakes easily with a fork.","¼ cup butter, melted, ¾ teaspoon paprika, ½ teaspoon salt, ¼ teaspoon ground black pepper, 4 (6 ounce) fillets monkfish, 4 tablespoons bread crumbs",Mock Lobster,10 mins,4.0,30 mins,https://www.allrecipes.com/recipe/12750/mock-lobster/,"['butter', 'paprika', 'salt', 'pepper', 'monkfish', 'bread']",veg,"['butter', 'paprika', 'salt', 'pepper', 'monkfish', 'bread']"
372,,"1. Using a spice grinder or food processor, pulverize the salt, black pepper and sugar. In a large bowl, mix together the pork shoulder, back fat, garlic powder, mace, coriander, cayenne and ice water. Mix in the salt, pepper and sugar. Use latex gloves when mixing to avoid contamination of the meat, and keep the mixture cold. 2. Stuff the sausage mixture into the casings and twist off in 3 inch lengths. If you do not have a stuffer, the sausage can be formed into patties or rolled into logs. Refrigerate and use up in one week or freeze for up to 6 weeks.","4 pounds coarse ground pork shoulder, 1 pound coarse ground pork back fat, 2 tablespoons salt, 2 tablespoons white sugar, 1 ½ teaspoons coarsely ground black pepper, 1 teaspoon garlic powder, ¾ teaspoon ground mace, ½ teaspoon ground coriander, ¼ teaspoon ground cayenne pepper, ½ cup ice water, 80 inches sausage casing, 1 1/2 inches wide",Italian Sausage - Tuscan Style,30 mins,5.0,2 hrs,https://www.allrecipes.com/recipe/38399/italian-sausage-tuscan-style/,"['pork', 'pork', 'salt', 'sugar', 'pepper', 'garlic', 'coriander', 'cayenne', 'pepper', 'ice', 'water', 'sausage']",non-veg,"['pork', 'pork', 'salt', 'sugar', 'pepper', 'garlic', 'coriander', 'cayenne', 'pepper', 'ice', 'water', 'sausage']"
7,15 mins,"1. Preheat the oven's broiler. 2. Place poblano pepper and garlic cloves on a medium baking sheet. Turning pepper frequently, broil at maximum distance from heat until browned, about 15 minutes. 3. In a food processor, place roasted pepper, roasted garlic, tomatoes, cilantro, cumin, chili powder, and lime juice. Process using pulse setting until an evenly chunky texture is obtained. Chill until serving.","1 poblano pepper, 3 cloves garlic, peeled, 5 ripe tomatoes, 1 cup chopped fresh cilantro, ½ teaspoon ground cumin, 1 teaspoon chili powder, 2 tablespoons lime juice",Tomato Salsa without Onions,5 mins,4.5,20 mins,https://www.allrecipes.com/recipe/24247/tomato-salsa-without-onions/,"['pepper', 'clove', 'garlic', 'tomato', 'cilantro', 'cumin', 'chili', 'lime']",veg,"['pepper', 'clove', 'garlic', 'tomato', 'cilantro', 'cumin', 'chili', 'lime']"
715,5 mins,"1. Preheat the grill to medium heat. Lightly oil the grate. 2. Wrap shrimp in bacon and secure with toothpicks. 3. Cook on the preheated grill until bacon is fully cooked, turning once, 3 to 4 minutes. Shrimp will be done when bacon is fully cooked.","20 large shrimp, peeled and deveined, 10 slices bacon",Bacon Wrapped Shrimp,20 mins,4.5,25 mins,https://www.allrecipes.com/recipe/14541/bacon-wrapped-shrimp/,"['shrimp', 'bacon']",non-veg,"['shrimp', 'bacon']"
501,8 hrs,1. Place short ribs into a slow cooker; top with French onion soup. Season mixture with salt and pepper. Pour chili sauce over exposed parts of ribs; sprinkle with rosemary. 2. Cook on Low for 8 to 10 hours.,"3 pounds beef short ribs, or more to taste, 1 (10.5 ounce) can condensed French onion soup, salt and ground black pepper to taste, 1 (12 ounce) bottle chili sauce, 2 tablespoons chopped fresh rosemary, or more to taste",Fast and Easy Slow-Cooked Short Ribs,10 mins,4.5,8 hrs 10 mins,https://www.allrecipes.com/recipe/237049/fast-and-easy-slow-cooked-short-ribs/,"['beef', 'rib', 'onion', 'salt', 'pepper', 'chili', 'sauce', 'rosemary']",non-veg,"['beef', 'rib', 'onion', 'salt', 'pepper', 'chili', 'sauce', 'rosemary']"
258,1 hr 11 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish. 2. In a medium saucepan, bring the water to a boil. Stir in grits, and reduce heat to low. Cover, and cook 5 to 6 minutes, stirring occasionally. Mix in the butter, cheese, seasoning salt, Worcestershire sauce, hot pepper sauce, and salt. Continue cooking for 5 minutes, or until the cheese is melted. Remove from heat, cool slightly, and fold in the eggs. Pour into the prepared baking dish. 3. Bake 1 hour in the preheated oven, or until the top is lightly browned.","6 cups water, 1 ½ cups quick-cooking grits, dry, ¾ cup butter, 1 pound processed cheese, cubed, 2 teaspoons seasoning salt, 1 tablespoon Worcestershire sauce, ½ teaspoon hot pepper sauce, 2 teaspoons salt, 3 eggs, beaten",Oklahoma Cheese Grits,15 mins,4.5,1 hr 30 mins,https://www.allrecipes.com/recipe/21432/oklahoma-cheese-grits/,"['water', 'butter', 'cheese', 'salt', 'worcestershire', 'sauce', 'pepper', 'sauce', 'salt', 'egg']",non-veg,"['water', 'butter', 'cheese', 'salt', 'worcestershire', 'sauce', 'pepper', 'sauce', 'salt', 'egg']"
554,2 hrs 8 mins,"1. Combine shallot, sugar, salt, pepper, garlic, and thyme in a small bowl. Rub all over duck legs, thighs, and wings. 2. Arrange duck parts skin side-up in a dish and cover with plastic wrap. Refrigerate until the seasoning is well absorbed, 24 to 48 hours. 3. Rinse off the seasoning and pat the duck dry. Arrange duck in a single layer in a 9x13-inch baking pan. Let duck stand until it reaches room temperature, about 30 minutes. 4. Preheat oven to 225 degrees F (110 degrees C). 5. Melt duck fat in a saucepan over medium heat until bubbles begin to form, 6 to 8 minutes. Pour duck fat over the room-temperature duck. 6. Bake duck in the preheated oven until tender and the juices run clear, 2 to 3 hours. An instant-read thermometer inserted near the bone should read 135 degrees F (57 degrees C). Pour off the duck fat. 7. Brush a grill pan with some of the used duck fat and heat over medium-high heat until smoking. Add baked duck; cook in batches until skin is crispy, about 90 seconds per side.","1 shallot, minced, ¼ cup evaporated cane sugar, ¼ cup kosher salt, 3 tablespoons coarsely ground black pepper, 4 cloves garlic, minced, 6 sprigs thyme, chopped, 4 duck legs with thighs, 4 duck wings, trimmed, 4 cups duck fat","Duck Confit, the Right Way",35 mins,5.0,1 day 3 hrs 13 mins,https://www.allrecipes.com/recipe/259108/duck-confit-the-right-way/,"['shallot', 'sugar', 'salt', 'pepper', 'clove', 'garlic', 'thyme', 'duck', 'duck', 'duck']",non-veg,"['shallot', 'sugar', 'salt', 'pepper', 'clove', 'garlic', 'thyme', 'duck', 'duck', 'duck']"
303,15 mins,"1. In a large, resealable plastic bag, combine the soy sauce, wine, lemon juice, oil, Italian-style seasoning, ginger, garlic, onion powder, and ground black pepper. Place chicken in the bag. Seal, and let marinate in the refrigerator for at least 3 hours, or overnight. 2. Preheat an outdoor grill for medium-high heat. 3. Thread the chicken onto skewers, and set aside. Pour marinade into a small saucepan, and bring to a boil over high heat. 4. Lightly oil the grill grate. Cook chicken on the prepared grill for approximately 8 minutes per side, basting with the sauce several times. Chicken is done when juices run clear.","¼ cup soy sauce, 3 tablespoons dry white wine, 2 tablespoons lemon juice, 2 tablespoons vegetable oil, ¾ teaspoon dried Italian-style seasoning, 1 teaspoon grated fresh ginger root, 1 clove garlic, crushed, ¼ teaspoon onion powder, 1 pinch ground black pepper, 8 skinless, boneless chicken breast halves - cut into strips",RamJam Chicken,20 mins,4.5,3 hrs 35 mins,https://www.allrecipes.com/recipe/17715/ramjam-chicken/,"['soy', 'sauce', 'lemon', 'oil', 'ginger', 'clove', 'garlic', 'onion', 'pepper', 'chicken']",non-veg,"['soy', 'sauce', 'lemon', 'oil', 'ginger', 'clove', 'garlic', 'onion', 'pepper', 'chicken']"
406,45 mins,"1. Preheat oven to 375 degrees F (190 degrees C). 2. Bake wings in preheated oven for 30 minutes, or until cooked through and crispy. 3. Meanwhile, in a small bowl combine melted butter, red pepper sauce, tomato sauce, chili powder and cayenne pepper. Mix together. 4. When wings are baked, dip in sauce to coat well, then shake off excess and return coated wings to baking sheet. Reduce oven temperature to 250 degrees F (120 degrees C) and bake for another 15 minutes to set sauce.","20 chicken wings, split and tips discarded, ½ cup butter, melted, ½ cup red pepper sauce, ¾ cup tomato sauce, 1 ½ tablespoons chili powder, 1 teaspoon cayenne pepper",Buffalo Chicken Wings III,20 mins,4.5,1 hr 5 mins,https://www.allrecipes.com/recipe/24086/buffalo-chicken-wings-iii/,"['chicken', 'butter', 'pepper', 'sauce', 'tomato', 'sauce', 'chili', 'cayenne', 'pepper']",non-veg,"['chicken', 'butter', 'pepper', 'sauce', 'tomato', 'sauce', 'chili', 'cayenne', 'pepper']"
319,35 mins,"1. Preheat the oven to 400 degrees F (200 degrees C). 2. Combine chicken and 4 ounces enchilada sauce in a bowl; toss to combine. Transfer onto a baking sheet. 3. Bake in the preheated oven for 20 minutes. 4. Remove baking sheet from the oven and drain liquid. Baste remaining enchilada sauce over chicken thighs and return to the oven. Continue baking until chicken is no longer pink in the center and the juices run clear, about 10 more minutes. Remove from oven and divide Cheddar cheese and olives evenly on top of the chicken. 5. Set an oven rack about 6 inches from the heat source and preheat the oven's broiler. Broil chicken until cheese is melted, about 5 minutes. Garnish with green onions, sour cream, and cilantro.","2 pounds skinless, boneless chicken thighs, 1 (10 ounce) can red enchilada sauce, divided, 1 cup shredded Cheddar cheese, 1 (2.25 ounce) can sliced black olives, 2 green onions, chopped, 2 tablespoons sour cream, 2 sprigs chopped fresh cilantro",Enchilada Baked Chicken Thighs,5 mins,5.0,40 mins,https://www.allrecipes.com/recipe/272546/enchilada-baked-chicken-thighs/,"['chicken', 'sauce', 'cheddar', 'cheese', 'olive', 'onion', 'cream', 'cilantro']",non-veg,"['chicken', 'sauce', 'cheddar', 'cheese', 'olive', 'onion', 'cream', 'cilantro']"
112,25 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. In a large bowl combine the turkey, egg, salsa, red capsicum, yellow capsicum, onion, bread crumbs and lemon pepper. Mix well with hands until blended. Roll into a small loaf and place on a foil-lined baking sheet. 3. Bake in the preheated oven for 25 minutes.","½ pound ground turkey, 1 egg, ¼ cup salsa, ⅛ cup chopped red capsicum, ⅛ cup chopped yellow capsicum, ¼ cup chopped onion, ¼ cup dry bread crumbs, lemon pepper to taste",Healthy Turkey Loaf,15 mins,4.5,40 mins,https://www.allrecipes.com/recipe/25418/healthy-turkey-loaf/,"['turkey', 'egg', 'salsa', 'capsicum', 'capsicum', 'onion', 'bread', 'lemon', 'pepper']",non-veg,"['turkey', 'egg', 'salsa', 'pepper', 'pepper', 'onion', 'bread', 'lemon', 'pepper']"
311,15 mins,"1. Heat the olive oil in a skillet over medium heat, and cook the chicken for about 5 minutes, until lightly browned. Mix the garlic and sherry into the skillet. Cook and stir until all the liquid has been reduced and the chicken is no longer pink and juices run clear. 2. Mix the pine nuts into the skillet, and cook 2 to 3 minutes over medium heat. Reduce the heat to low, and mix in the basil, sour cream, Parmesan cheese, and pepper. Continue cooking until heated through.","1 tablespoon extra virgin olive oil, 4 skinless, boneless chicken breast halves - cut into strips, 4 large cloves garlic, sliced, 3 ½ tablespoons sherry, ¼ cup pine nuts, ½ cup chopped fresh basil, 1 (8 ounce) container reduced fat sour cream, 3 tablespoons grated Parmesan cheese, ground black pepper to taste",Creamy Pesto Chicken,15 mins,4.0,30 mins,https://www.allrecipes.com/recipe/69903/creamy-pesto-chicken/,"['oil', 'chicken', 'clove', 'garlic', 'sherry', 'basil', 'cream', 'parmesan', 'cheese', 'pepper']",non-veg,"['oil', 'chicken', 'clove', 'garlic', 'sherry', 'basil', 'cream', 'parmesan', 'cheese', 'pepper']"
443,15 mins,"1. Preheat an outdoor grill for medium heat. 2. Season backstrap pieces with liquid smoke and Worcestershire sauce. Sprinkle with garlic powder, onion powder, and pepper. Wrap each piece of meat with a strip of bacon, and place on a metal skewer. 3. Cook the elk on the preheated grill until the bacon becomes slightly burnt, and the meat has cooked to medium-rare, 15 to 20 minutes.","2 pounds elk loin (backstrap), cut into 2 ounce pieces, 1 tablespoon liquid smoke flavoring, 1 tablespoon Worcestershire sauce, ½ teaspoon garlic powder, or to taste, ½ teaspoon onion powder, or to taste, ½ teaspoon black pepper, or to taste, 16 slices thick cut bacon",Bacon-Wrapped Grilled Elk Backstrap,10 mins,5.0,25 mins,https://www.allrecipes.com/recipe/148060/bacon-wrapped-grilled-elk-backstrap/,"['elk', 'worcestershire', 'sauce', 'garlic', 'onion', 'pepper', 'bacon']",veg,"['elk', 'worcestershire', 'sauce', 'garlic', 'onion', 'pepper', 'bacon']"
336,15 mins,"1. Preheat the oven to 375 degrees F (190 degrees C). Line a baking sheet with parchment paper. 2. Mix yeast into warm water in a small cup, stirring to dissolve. Set aside. 3. Place 1 1/2 cups mozzarella cheese into a medium microwave-safe bowl. Microwave for 90 seconds, stirring every 30 seconds until completely melted. Stir in the yeast mixture and egg; stir to combine. The mixture will not incorporate well at this point. 4. Stir in almond flour, xanthan gum, and salt. If difficult to mix, reheat in the microwave for 20-30 seconds to soften the cheese. Stir again until well incorporated. Knead dough by hand for 2 minutes. 5. Place dough on the prepared baking sheet and press with your fingers into a thin crust 11 to 12 inches in diameter. 6. Bake in the preheated oven until lightly browned, about 10 minutes. Spread pizza sauce over pizza. Top with remaining 1 1/2 cups mozzarella cheese, then scatter pepperoni on top. 7. Return to the oven and bake until cheese is melted, about 5 minutes more. Sprinkle with red pepper flakes. Cut into 6 slices.","2 teaspoons yeast, 2 tablespoons warm water, 3 cups shredded part-skim mozzarella cheese, divided, 1 large egg, lightly beaten, 1 cup almond flour, 1 teaspoon xanthan gum, ⅛ teaspoon salt, ¼ cup no sugar added pizza sauce (such as Rao's®), 2 ounces sliced pepperoni, 1 pinch red pepper flakes to taste (Optional)",Keto Pepperoni Pizza with Fathead Crust,20 mins,4.5,35 mins,https://www.allrecipes.com/recipe/273070/keto-pepperoni-pizza-with-fathead-crust/,"['yeast', 'water', 'mozzarella', 'cheese', 'egg', 'almond', 'flour', 'salt', 'sugar', 'sauce', 'pepperoni', 'pepper']",non-veg,"['yeast', 'water', 'mozzarella', 'cheese', 'egg', 'almond', 'flour', 'salt', 'sugar', 'sauce', 'pepperoni', 'pepper']"
